status,circuit_depth,circuit_width,circuit_size,circuit_count_ops,num_qubits,num_clbits,num_ancillas,num_parameters,has_calibrations,has_layout,payload_size,num_gates,execution_type,experiment_type,job_id,counts,success_rate,target_depth
timeout,25,7,40,"{""h"": 12, ""x"": 8, ""cx"": 7, ""y"": 4, ""barrier"": 4, ""z"": 2, ""s"": 2, ""sdg"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,12,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-y5yomchjizkdqlpcjz2w,"{""00"": 1024}",1.0,25
completed,25,9,51,"{""h"": 12, ""y"": 10, ""cx"": 9, ""x"": 4, ""z"": 4, ""s"": 4, ""sdg"": 4, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,15,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-5o8ki5enuq75nyzandqi,"{""000"": 1, ""010"": 1, ""011"": 1, ""100"": 1, ""110"": 1, ""111"": 5}",0.1,25
completed,25,11,58,"{""h"": 18, ""y"": 14, ""cx"": 11, ""x"": 4, ""barrier"": 4, ""measure"": 4, ""s"": 2, ""z"": 2, ""sdg"": 2, ""cz"": 1}",7,4,0,0,False,False,4,16,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-sp332a52o2eu149rrxa5,"{""0000"": 3, ""0001"": 1, ""0010"": 1, ""0101"": 1, ""0111"": 1, ""1100"": 1, ""1101"": 1, ""1111"": 1}",0.3,25
completed,25,13,61,"{""h"": 14, ""cx"": 13, ""y"": 10, ""sdg"": 6, ""s"": 6, ""measure"": 5, ""x"": 4, ""barrier"": 4, ""z"": 2, ""cz"": 1}",8,5,0,0,False,False,5,15,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-pngbdykamxw399umpnt3,"{""00000"": 1, ""00001"": 1, ""00010"": 1, ""00100"": 1, ""01110"": 1, ""10100"": 1, ""10110"": 1, ""11000"": 2, ""11110"": 1}",0.1,25
completed,25,5,25,"{""h"": 6, ""cx"": 5, ""s"": 4, ""barrier"": 4, ""sdg"": 4, ""y"": 2, ""z"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,7,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-vnfl2zas91dj8mwauapi,"{""0"": 7, ""1"": 3}",0.7,25
completed,25,7,40,"{""h"": 14, ""cx"": 7, ""x"": 6, ""z"": 4, ""barrier"": 4, ""s"": 3, ""sdg"": 3, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,12,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-745tac3skvsnlrwwei7p,"{""00"": 2, ""01"": 3, ""11"": 5}",0.2,25
completed,25,9,51,"{""h"": 14, ""cx"": 9, ""x"": 8, ""s"": 6, ""sdg"": 6, ""z"": 4, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,15,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-yyotagtg22h0dai7ohef,"{""000"": 3, ""011"": 1, ""101"": 1, ""111"": 5}",0.3,25
completed,25,11,58,"{""h"": 14, ""cx"": 11, ""y"": 10, ""x"": 8, ""s"": 5, ""sdg"": 5, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,16,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-88iilhji4gs1b26b4f2t,"{""0000"": 2, ""0001"": 2, ""0010"": 2, ""0100"": 2, ""1001"": 1, ""1111"": 1}",0.2,25
completed,25,13,61,"{""h"": 24, ""cx"": 13, ""z"": 6, ""measure"": 5, ""y"": 4, ""x"": 4, ""barrier"": 4, ""s"": 2, ""sdg"": 2, ""cz"": 1}",8,5,0,0,False,False,5,15,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-k93fvqk654zmj26nufxu,"{""00010"": 1, ""00100"": 1, ""00111"": 1, ""01001"": 1, ""01010"": 1, ""10000"": 1, ""10001"": 1, ""11000"": 1, ""11011"": 1, ""11100"": 1}",0.0,25
completed,27,5,27,"{""h"": 6, ""y"": 6, ""cx"": 5, ""x"": 4, ""barrier"": 4, ""z"": 2, ""sdg"": 1, ""cz"": 1, ""s"": 1, ""measure"": 1}",4,1,0,0,False,False,1,8,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-7hbspf1qz08gsm00ng4v,"{""0"": 9, ""1"": 1}",0.9,27
completed,27,7,44,"{""h"": 10, ""y"": 10, ""cx"": 7, ""z"": 4, ""sdg"": 4, ""s"": 4, ""barrier"": 4, ""x"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,14,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-g63cnckzb5e7inyuyood,"{""00"": 3, ""01"": 2, ""10"": 1, ""11"": 4}",0.3,27
completed,27,9,57,"{""x"": 12, ""h"": 10, ""cx"": 9, ""s"": 6, ""z"": 6, ""sdg"": 6, ""y"": 4, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,18,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-q3uaeapzdpd11qnykrjt,"{""000"": 4, ""010"": 1, ""100"": 1, ""110"": 1, ""111"": 3}",0.4,27
completed,27,11,66,"{""h"": 20, ""cx"": 11, ""z"": 10, ""x"": 8, ""sdg"": 4, ""s"": 4, ""y"": 4, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,20,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-aa461x41wh4xx6jt5rak,"{""0000"": 3, ""0010"": 2, ""1100"": 2, ""1101"": 3}",0.3,27
completed,27,13,71,"{""h"": 16, ""cx"": 13, ""z"": 10, ""y"": 10, ""x"": 8, ""measure"": 5, ""s"": 4, ""sdg"": 4, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,20,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-ed1j9nxx2x3k9y4mek8p,"{""00000"": 1, ""00110"": 1, ""01000"": 1, ""10111"": 1, ""11000"": 2, ""11001"": 1, ""11010"": 1, ""11100"": 1, ""11110"": 1}",0.1,27
completed,27,5,27,"{""h"": 6, ""cx"": 5, ""s"": 4, ""x"": 4, ""sdg"": 4, ""barrier"": 4, ""z"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,8,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-mrwopfv01vkohyxkyds9,"{""0"": 9, ""1"": 1}",0.9,27
completed,27,7,44,"{""h"": 14, ""x"": 12, ""cx"": 7, ""sdg"": 4, ""s"": 4, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,14,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-160m4m0wj1gcer2tc50p,"{""00"": 2, ""01"": 1, ""10"": 3, ""11"": 4}",0.2,27
completed,27,9,57,"{""h"": 14, ""x"": 10, ""cx"": 9, ""sdg"": 6, ""z"": 6, ""s"": 6, ""barrier"": 4, ""measure"": 3, ""y"": 2, ""cz"": 1}",6,3,0,0,False,False,3,18,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-2w52m1j94h5lzdduife7,"{""000"": 2, ""001"": 2, ""010"": 2, ""101"": 2, ""111"": 2}",0.2,27
completed,27,11,66,"{""h"": 12, ""cx"": 11, ""sdg"": 9, ""s"": 9, ""x"": 8, ""y"": 8, ""z"": 4, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,20,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-9pejys4le99c8m1opw1c,"{""0000"": 1, ""0001"": 1, ""0010"": 2, ""0011"": 2, ""0111"": 1, ""1100"": 1, ""1101"": 1, ""1110"": 1}",0.1,27
completed,27,13,71,"{""h"": 20, ""cx"": 13, ""y"": 10, ""x"": 8, ""sdg"": 5, ""s"": 5, ""measure"": 5, ""z"": 4, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,20,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-bwtqeydwggxgyc3ltf8p,"{""00101"": 1, ""01001"": 1, ""01110"": 1, ""01111"": 2, ""11100"": 3, ""11110"": 1, ""11111"": 1}",0.0,27
completed,29,5,29,"{""sdg"": 6, ""s"": 6, ""cx"": 5, ""h"": 4, ""y"": 4, ""barrier"": 4, ""x"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,9,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-r9qr78qff12ewuq4cvxn,"{""0"": 7, ""1"": 3}",0.7,29
completed,29,7,48,"{""s"": 9, ""sdg"": 9, ""x"": 8, ""cx"": 7, ""h"": 6, ""y"": 4, ""barrier"": 4, ""z"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,16,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-4e2t076tyxksndyjb49a,"{""00"": 4, ""01"": 3, ""10"": 2, ""11"": 1}",0.4,29
timeout,29,9,63,"{""h"": 14, ""y"": 12, ""cx"": 9, ""z"": 6, ""sdg"": 6, ""s"": 6, ""x"": 6, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,21,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-xzlyoes4x1fzczasa4rs,"{""000"": 1024}",1.0,29
completed,29,11,74,"{""h"": 12, ""s"": 12, ""sdg"": 12, ""z"": 12, ""cx"": 11, ""y"": 6, ""x"": 4, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,24,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-gn6x77ez67a415muy7lx,"{""0000"": 1, ""0001"": 1, ""0100"": 3, ""0110"": 1, ""0111"": 1, ""1001"": 1, ""1100"": 2}",0.1,29
completed,29,13,81,"{""h"": 18, ""y"": 16, ""cx"": 13, ""x"": 12, ""s"": 6, ""sdg"": 6, ""measure"": 5, ""z"": 4, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,25,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-nlqmch4tdpj7vvdv3tgu,"{""00010"": 1, ""00011"": 1, ""01010"": 2, ""01111"": 1, ""10111"": 1, ""11001"": 2, ""11011"": 1, ""11110"": 1}",0.0,29
completed,29,5,29,"{""cx"": 5, ""h"": 4, ""y"": 4, ""s"": 4, ""z"": 4, ""barrier"": 4, ""sdg"": 4, ""x"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,9,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-2rai4ci98xqenqiav43m,"{""0"": 8, ""1"": 2}",0.8,29
completed,29,7,48,"{""h"": 12, ""y"": 10, ""cx"": 7, ""s"": 6, ""sdg"": 6, ""barrier"": 4, ""x"": 2, ""z"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,16,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-ziwqjyheygob52sc0sk3,"{""00"": 5, ""01"": 2, ""11"": 3}",0.5,29
completed,29,9,63,"{""h"": 20, ""y"": 10, ""cx"": 9, ""z"": 8, ""sdg"": 4, ""x"": 4, ""s"": 4, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,21,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-2ecgf7qifnny1hjtdig0,"{""000"": 4, ""001"": 1, ""010"": 1, ""101"": 1, ""110"": 1, ""111"": 2}",0.4,29
completed,29,11,74,"{""h"": 18, ""z"": 12, ""cx"": 11, ""s"": 10, ""sdg"": 10, ""x"": 6, ""barrier"": 4, ""measure"": 4, ""y"": 2, ""cz"": 1}",7,4,0,0,False,False,4,24,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-pwif4dis4l4vn4p7sb5i,"{""0001"": 1, ""0101"": 1, ""1001"": 2, ""1100"": 2, ""1101"": 2, ""1110"": 2}",0.0,29
completed,29,13,81,"{""h"": 14, ""cx"": 13, ""z"": 12, ""x"": 10, ""sdg"": 9, ""s"": 9, ""y"": 8, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,25,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-6d959hywpzloetls9b5z,"{""00001"": 2, ""00010"": 1, ""01111"": 1, ""10000"": 1, ""10101"": 1, ""10111"": 1, ""11001"": 1, ""11100"": 1, ""11101"": 1}",0.0,29
completed,31,5,31,"{""h"": 6, ""z"": 6, ""cx"": 5, ""s"": 4, ""sdg"": 4, ""barrier"": 4, ""y"": 2, ""x"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,10,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-7hsq42spubx0nede1340,"{""0"": 9, ""1"": 1}",0.9,31
completed,31,7,52,"{""h"": 16, ""z"": 8, ""cx"": 7, ""x"": 6, ""sdg"": 5, ""s"": 5, ""barrier"": 4, ""y"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,18,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-ogr4nuonn9c8f6yfsick,"{""00"": 3, ""10"": 2, ""11"": 5}",0.3,31
completed,31,9,69,"{""s"": 15, ""sdg"": 15, ""h"": 12, ""cx"": 9, ""y"": 6, ""z"": 4, ""x"": 4, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,24,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-xe4cripn155khjdihxok,"{""000"": 2, ""010"": 1, ""011"": 1, ""100"": 1, ""101"": 2, ""111"": 3}",0.2,31
completed,31,11,82,"{""h"": 26, ""x"": 12, ""cx"": 11, ""s"": 10, ""sdg"": 10, ""y"": 6, ""barrier"": 4, ""measure"": 4, ""z"": 2, ""cz"": 1}",7,4,0,0,False,False,4,28,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-derr49a2hxzlh6dhcw07,"{""0000"": 3, ""1001"": 2, ""1011"": 2, ""1100"": 1, ""1101"": 1, ""1110"": 1}",0.3,31
completed,31,13,91,"{""h"": 18, ""y"": 14, ""cx"": 13, ""z"": 12, ""s"": 11, ""sdg"": 11, ""x"": 6, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,30,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-0bc42wejhk7x5qo3vbdr,"{""00011"": 2, ""01011"": 1, ""01111"": 1, ""10010"": 1, ""10101"": 1, ""10111"": 1, ""11000"": 1, ""11011"": 1, ""11100"": 1}",0.0,31
completed,31,5,31,"{""h"": 6, ""x"": 6, ""cx"": 5, ""s"": 4, ""barrier"": 4, ""sdg"": 4, ""z"": 2, ""y"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,10,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-s1djb337cwgbybpuq22d,"{""0"": 10}",1.0,31
completed,31,7,52,"{""x"": 10, ""h"": 8, ""z"": 8, ""cx"": 7, ""sdg"": 7, ""s"": 7, ""barrier"": 4, ""y"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,18,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-pf2nwnl03nsy4kbmylk7,"{""00"": 3, ""01"": 2, ""10"": 1, ""11"": 4}",0.3,31
completed,31,9,69,"{""h"": 16, ""sdg"": 10, ""s"": 10, ""z"": 10, ""cx"": 9, ""x"": 6, ""y"": 4, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,24,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-t17vkebk8wo7d2ly41xg,"{""000"": 2, ""010"": 1, ""100"": 1, ""101"": 2, ""110"": 1, ""111"": 3}",0.2,31
completed,31,11,82,"{""h"": 22, ""sdg"": 14, ""s"": 14, ""cx"": 11, ""x"": 6, ""z"": 6, ""y"": 4, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,28,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-az1mffohetgd9ii6o753,"{""0000"": 1, ""0010"": 1, ""0110"": 1, ""1001"": 2, ""1010"": 1, ""1100"": 2, ""1110"": 2}",0.1,31
completed,31,13,91,"{""h"": 16, ""x"": 14, ""cx"": 13, ""y"": 12, ""s"": 11, ""sdg"": 11, ""z"": 8, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,30,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-5iz96epbdodfl05rrm6v,"{""01001"": 1, ""01011"": 3, ""10010"": 1, ""10101"": 1, ""10110"": 1, ""10111"": 1, ""11100"": 2}",0.0,31
completed,33,5,33,"{""h"": 8, ""x"": 6, ""cx"": 5, ""z"": 4, ""barrier"": 4, ""s"": 3, ""sdg"": 3, ""y"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,11,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-dyqcs71241ajbj7if3ho,"{""0"": 9, ""1"": 1}",0.9,33
completed,33,7,56,"{""h"": 12, ""sdg"": 10, ""s"": 10, ""cx"": 7, ""z"": 6, ""y"": 6, ""barrier"": 4, ""x"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,20,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-0mkealne3h44mh8xf4qa,"{""00"": 3, ""01"": 1, ""10"": 2, ""11"": 4}",0.3,33
completed,33,9,75,"{""h"": 14, ""x"": 14, ""s"": 10, ""z"": 10, ""sdg"": 10, ""cx"": 9, ""y"": 4, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,27,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-x2i6t7w684isjxuamd16,"{""000"": 3, ""001"": 1, ""010"": 1, ""011"": 2, ""101"": 1, ""111"": 2}",0.3,33
completed,33,11,90,"{""h"": 20, ""s"": 13, ""sdg"": 13, ""z"": 12, ""cx"": 11, ""x"": 8, ""y"": 8, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,32,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-djwy0qbe88qgh2nom83q,"{""0000"": 1, ""0001"": 1, ""0010"": 2, ""0011"": 2, ""0100"": 2, ""1001"": 2}",0.1,33
completed,33,13,101,"{""h"": 32, ""cx"": 13, ""sdg"": 11, ""s"": 11, ""x"": 10, ""z"": 10, ""y"": 8, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,35,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-px13ig6lkhlwcswiytjf,"{""00000"": 2, ""00011"": 1, ""00110"": 1, ""01010"": 2, ""10000"": 1, ""10111"": 1, ""11000"": 1, ""11111"": 1}",0.2,33
completed,33,5,33,"{""h"": 14, ""cx"": 5, ""barrier"": 4, ""s"": 3, ""sdg"": 3, ""y"": 2, ""x"": 2, ""z"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,11,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-uijh7yhfqqajn94lpzag,"{""0"": 7, ""1"": 3}",0.7,33
completed,33,7,56,"{""x"": 12, ""h"": 10, ""cx"": 7, ""s"": 7, ""sdg"": 7, ""z"": 6, ""y"": 4, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,20,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-0cy7ajsi1tg1phmnitlh,"{""00"": 1, ""01"": 2, ""10"": 2, ""11"": 5}",0.1,33
completed,33,9,75,"{""h"": 18, ""s"": 10, ""sdg"": 10, ""z"": 10, ""x"": 10, ""cx"": 9, ""y"": 4, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,27,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-auqsgaeekx9e1zdn3gk2,"{""000"": 1, ""001"": 2, ""100"": 1, ""101"": 2, ""110"": 2, ""111"": 2}",0.1,33
completed,33,11,90,"{""h"": 24, ""y"": 18, ""cx"": 11, ""z"": 10, ""sdg"": 9, ""s"": 9, ""x"": 4, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,32,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-5vjpv9qx3o5oay87i8cg,"{""0000"": 1, ""0010"": 1, ""0110"": 1, ""0111"": 1, ""1011"": 2, ""1100"": 2, ""1110"": 1, ""1111"": 1}",0.1,33
completed,33,13,101,"{""h"": 30, ""sdg"": 14, ""s"": 14, ""cx"": 13, ""y"": 10, ""x"": 8, ""z"": 6, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,35,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-lh48vruz4y5h0bsw2gkf,"{""00000"": 1, ""00101"": 2, ""00110"": 1, ""10001"": 1, ""10010"": 1, ""10011"": 1, ""10110"": 1, ""11010"": 1, ""11111"": 1}",0.1,33
completed,35,5,35,"{""h"": 10, ""cx"": 5, ""s"": 5, ""sdg"": 5, ""y"": 4, ""z"": 4, ""barrier"": 4, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,12,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-329e8yck82uo38z74qq6,"{""0"": 9, ""1"": 1}",0.9,35
completed,35,7,60,"{""h"": 12, ""y"": 12, ""cx"": 7, ""s"": 7, ""sdg"": 7, ""z"": 6, ""x"": 6, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,22,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-6ebp5mwols5y39v0fkew,"{""00"": 6, ""01"": 2, ""10"": 1, ""11"": 1}",0.6,35
completed,35,9,81,"{""h"": 20, ""y"": 12, ""z"": 10, ""s"": 10, ""sdg"": 10, ""cx"": 9, ""x"": 6, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,30,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-jrrcb8szt5v2rhu61vgn,"{""000"": 6, ""010"": 1, ""101"": 1, ""111"": 2}",0.6,35
completed,35,11,98,"{""h"": 28, ""z"": 14, ""cx"": 11, ""sdg"": 11, ""s"": 11, ""x"": 10, ""y"": 8, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,36,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-ibhwz088jvdd6ucrlgfw,"{""0000"": 2, ""0010"": 1, ""0110"": 1, ""1000"": 1, ""1001"": 1, ""1010"": 1, ""1100"": 1, ""1101"": 1, ""1111"": 1}",0.2,35
completed,35,13,111,"{""h"": 22, ""sdg"": 15, ""s"": 15, ""x"": 14, ""z"": 14, ""cx"": 13, ""y"": 12, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,40,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-auro2ewjpu13gewloa0x,"{""00011"": 1, ""00110"": 1, ""00111"": 1, ""01001"": 1, ""10000"": 1, ""11001"": 1, ""11011"": 2, ""11101"": 1, ""11110"": 1}",0.0,35
completed,35,5,35,"{""h"": 8, ""cx"": 5, ""s"": 5, ""sdg"": 5, ""y"": 4, ""x"": 4, ""barrier"": 4, ""z"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,12,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-7drx7t5h9xj1zlp8wm9v,"{""0"": 8, ""1"": 2}",0.8,35
completed,35,7,60,"{""h"": 12, ""z"": 12, ""y"": 8, ""sdg"": 8, ""s"": 8, ""cx"": 7, ""barrier"": 4, ""x"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,22,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-dm79eu633l1nsaztyjwd,"{""00"": 1, ""01"": 3, ""10"": 2, ""11"": 4}",0.1,35
completed,35,9,81,"{""y"": 20, ""h"": 18, ""sdg"": 10, ""s"": 10, ""cx"": 9, ""z"": 6, ""x"": 4, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,30,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-ti1hn3g7okxco6zpcw4t,"{""000"": 4, ""100"": 1, ""101"": 2, ""111"": 3}",0.4,35
completed,35,11,98,"{""h"": 24, ""y"": 16, ""cx"": 11, ""s"": 11, ""sdg"": 11, ""x"": 10, ""z"": 10, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,36,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-95dt3x94rrnchgezlyko,"{""0000"": 4, ""0011"": 1, ""1001"": 1, ""1010"": 1, ""1100"": 1, ""1101"": 1, ""1111"": 1}",0.4,35
completed,35,13,111,"{""h"": 22, ""x"": 20, ""y"": 16, ""cx"": 13, ""z"": 12, ""sdg"": 11, ""s"": 11, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,40,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-uqek48txec3k9izcuibp,"{""00001"": 1, ""00010"": 2, ""00100"": 1, ""10011"": 2, ""11001"": 1, ""11011"": 1, ""11100"": 1, ""11110"": 1}",0.0,35
completed,37,5,37,"{""h"": 14, ""x"": 6, ""cx"": 5, ""y"": 4, ""barrier"": 4, ""z"": 2, ""sdg"": 2, ""s"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,13,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-w84bjp8j67x2c5j0nlje,"{""0"": 9, ""1"": 1}",0.9,37
completed,37,7,64,"{""h"": 10, ""x"": 10, ""s"": 9, ""sdg"": 9, ""z"": 8, ""y"": 8, ""cx"": 7, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,24,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-bmy9kkargq87th2j1dw7,"{""00"": 5, ""01"": 1, ""10"": 1, ""11"": 3}",0.5,37
completed,37,9,87,"{""s"": 17, ""sdg"": 17, ""x"": 14, ""h"": 12, ""z"": 10, ""cx"": 9, ""y"": 4, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,33,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-xmqa5jnc70riz0uuq0ge,"{""000"": 3, ""101"": 2, ""111"": 5}",0.3,37
completed,37,11,106,"{""h"": 24, ""y"": 18, ""z"": 16, ""s"": 12, ""sdg"": 12, ""cx"": 11, ""x"": 8, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,40,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-n4jan2xh8zwv66vl7a65,"{""0001"": 1, ""0101"": 1, ""0110"": 1, ""1000"": 1, ""1100"": 2, ""1101"": 1, ""1110"": 3}",0.0,37
