status,circuit_depth,circuit_width,circuit_size,circuit_count_ops,num_qubits,num_clbits,num_ancillas,num_parameters,has_calibrations,has_layout,payload_size,num_gates,execution_type,experiment_type,counts,success_rate,ibm_job_id,ibm_backend,iteration,job_duration,job_quantum_duration,job_status,job_success_rate,job_created,job_finished,job_running,job_execution_spans,job_execution_duration
completed,15,9,39,"{""h"": 14, ""cx"": 9, ""z"": 4, ""s"": 3, ""sdg"": 3, ""measure"": 3, ""x"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""110"": 530, ""010"": 453, ""111"": 543, ""001"": 509, ""000"": 523, ""100"": 479, ""011"": 498, ""101"": 561}",0.127685546875,d09t78dnhqag008penk0,ibm_sherbrooke,4,2.0,2.0,completed,0.127685546875,2025-05-01T16:38:57.914Z,2025-05-01T16:39:04.925Z,2025-05-01T16:39:01.415Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:39:02', stop='2025-05-01 16:39:03', size=4096>)])",1.795954
completed,15,9,39,"{""h"": 12, ""cx"": 9, ""sdg"": 5, ""s"": 5, ""z"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""110"": 383, ""011"": 689, ""010"": 521, ""100"": 387, ""111"": 533, ""001"": 612, ""000"": 558, ""101"": 413}",0.13623046875,d09t7ex6rr3g00876feg,ibm_sherbrooke,5,2.0,2.0,completed,0.13623046875,2025-05-01T16:39:23.870Z,2025-05-01T16:39:31.988Z,2025-05-01T16:39:26.477Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:39:27', stop='2025-05-01 16:39:29', size=4096>)])",1.7643710000000001
completed,15,9,39,"{""h"": 12, ""cx"": 9, ""s"": 4, ""sdg"": 4, ""x"": 4, ""measure"": 3, ""z"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""110"": 300, ""100"": 904, ""001"": 825, ""101"": 753, ""000"": 548, ""010"": 231, ""111"": 310, ""011"": 225}",0.1337890625,d09t7pykzhn0008v85gg,ibm_sherbrooke,6,2.0,2.0,completed,0.1337890625,2025-05-01T16:39:55.725Z,2025-05-01T16:40:04.639Z,2025-05-01T16:39:58.325Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:40:01', stop='2025-05-01 16:40:03', size=4096>)])",1.7821690000000001
completed,15,9,39,"{""h"": 12, ""cx"": 9, ""z"": 6, ""x"": 4, ""y"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""001"": 548, ""010"": 841, ""100"": 308, ""011"": 501, ""111"": 437, ""110"": 431, ""000"": 682, ""101"": 348}",0.16650390625,d09t7y7qnmvg00870jy0,ibm_sherbrooke,7,2.0,2.0,completed,0.16650390625,2025-05-01T16:40:24.517Z,2025-05-01T16:40:30.545Z,2025-05-01T16:40:27.024Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:40:27', stop='2025-05-01 16:40:29', size=4096>)])",1.787085
completed,15,9,39,"{""h"": 18, ""cx"": 9, ""y"": 4, ""measure"": 3, ""s"": 2, ""sdg"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""111"": 466, ""000"": 635, ""011"": 577, ""100"": 419, ""101"": 374, ""001"": 540, ""010"": 670, ""110"": 415}",0.155029296875,d09t840rxz8g008a49r0,ibm_sherbrooke,8,2.0,2.0,completed,0.155029296875,2025-05-01T16:40:48.426Z,2025-05-01T16:40:54.710Z,2025-05-01T16:40:51.459Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:40:52', stop='2025-05-01 16:40:53', size=4096>)])",1.7531590000000001
completed,15,9,39,"{""x"": 12, ""h"": 10, ""cx"": 9, ""measure"": 3, ""z"": 2, ""sdg"": 1, ""cz"": 1, ""s"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""101"": 398, ""001"": 523, ""100"": 457, ""111"": 423, ""010"": 704, ""000"": 555, ""011"": 530, ""110"": 506}",0.135498046875,d09t8a9nhqag008pep70,ibm_sherbrooke,9,2.0,2.0,completed,0.135498046875,2025-05-01T16:41:14.086Z,2025-05-01T16:41:19.722Z,2025-05-01T16:41:16.382Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:41:17', stop='2025-05-01 16:41:18', size=4096>)])",1.755763
completed,15,9,39,"{""cx"": 9, ""h"": 8, ""y"": 6, ""sdg"": 5, ""s"": 5, ""measure"": 3, ""z"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""111"": 276, ""010"": 362, ""001"": 438, ""110"": 540, ""100"": 1205, ""101"": 197, ""011"": 471, ""000"": 607}",0.148193359375,d09t8gjd8drg008yn1bg,ibm_sherbrooke,10,2.0,2.0,completed,0.148193359375,2025-05-01T16:41:38.280Z,2025-05-01T16:41:44.026Z,2025-05-01T16:41:40.536Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:41:41', stop='2025-05-01 16:41:43', size=4096>)])",1.7526730000000001
completed,15,9,39,"{""cx"": 9, ""h"": 8, ""x"": 4, ""y"": 4, ""s"": 4, ""sdg"": 4, ""measure"": 3, ""z"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""011"": 773, ""000"": 374, ""100"": 405, ""110"": 313, ""111"": 504, ""001"": 849, ""101"": 569, ""010"": 309}",0.09130859375,d09t8pjnhqag008pepcg,ibm_sherbrooke,11,2.0,2.0,completed,0.09130859375,2025-05-01T16:42:03.146Z,2025-05-01T16:42:11.166Z,2025-05-01T16:42:05.939Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:42:08', stop='2025-05-01 16:42:10', size=4096>)])",1.8403580000000002
completed,15,9,39,"{""cx"": 9, ""h"": 8, ""y"": 6, ""z"": 4, ""sdg"": 3, ""s"": 3, ""measure"": 3, ""x"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""000"": 539, ""011"": 463, ""101"": 436, ""111"": 482, ""010"": 479, ""100"": 628, ""110"": 593, ""001"": 476}",0.131591796875,d09t8y36rr3g00876gb0,ibm_sherbrooke,12,2.0,2.0,completed,0.131591796875,2025-05-01T16:42:32.891Z,2025-05-01T16:42:44.298Z,2025-05-01T16:42:38.481Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:42:41', stop='2025-05-01 16:42:43', size=4096>)])",1.7491219999999998
completed,15,9,39,"{""h"": 14, ""cx"": 9, ""x"": 4, ""sdg"": 3, ""s"": 3, ""measure"": 3, ""z"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""100"": 1347, ""011"": 295, ""000"": 719, ""101"": 243, ""010"": 477, ""111"": 433, ""110"": 364, ""001"": 218}",0.175537109375,d09t95wnhqag008pepkg,ibm_sherbrooke,13,2.0,2.0,completed,0.175537109375,2025-05-01T16:43:03.750Z,2025-05-01T16:43:11.310Z,2025-05-01T16:43:06.730Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:43:08', stop='2025-05-01 16:43:10', size=4096>)])",1.791247
completed,15,9,39,"{""h"": 10, ""cx"": 9, ""y"": 6, ""z"": 6, ""measure"": 3, ""x"": 2, ""s"": 1, ""cz"": 1, ""sdg"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""101"": 390, ""000"": 744, ""010"": 901, ""001"": 429, ""111"": 314, ""011"": 407, ""100"": 429, ""110"": 482}",0.181640625,d09t9ed6rr3g00876gp0,ibm_sherbrooke,14,2.0,2.0,completed,0.181640625,2025-05-01T16:43:37.380Z,2025-05-01T16:43:45.897Z,2025-05-01T16:43:39.951Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:43:43', stop='2025-05-01 16:43:45', size=4096>)])",1.746548
completed,15,9,39,"{""h"": 12, ""cx"": 9, ""s"": 5, ""sdg"": 5, ""measure"": 3, ""x"": 2, ""y"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""001"": 481, ""100"": 549, ""110"": 626, ""000"": 481, ""111"": 559, ""101"": 408, ""010"": 567, ""011"": 425}",0.117431640625,d09t9p6kzhn0008v86f0,ibm_sherbrooke,15,3.0,3.0,completed,0.117431640625,2025-05-01T16:44:09.067Z,2025-05-01T16:44:17.100Z,2025-05-01T16:44:11.541Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:44:13', stop='2025-05-01 16:44:16', size=4096>)])",2.631931
completed,15,9,39,"{""h"": 10, ""cx"": 9, ""z"": 4, ""x"": 4, ""sdg"": 3, ""s"": 3, ""measure"": 3, ""y"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""101"": 522, ""000"": 440, ""110"": 526, ""100"": 527, ""011"": 537, ""111"": 540, ""001"": 508, ""010"": 496}",0.107421875,d09t9x7nhqag008pepx0,ibm_sherbrooke,16,2.0,2.0,completed,0.107421875,2025-05-01T16:44:36.365Z,2025-05-01T16:44:42.288Z,2025-05-01T16:44:38.864Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:44:39', stop='2025-05-01 16:44:41', size=4096>)])",1.7490130000000002
completed,15,9,39,"{""h"": 12, ""cx"": 9, ""z"": 6, ""x"": 4, ""measure"": 3, ""s"": 2, ""sdg"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""000"": 576, ""100"": 476, ""011"": 478, ""001"": 522, ""110"": 592, ""101"": 424, ""111"": 482, ""010"": 546}",0.140625,d09ta4rkzhn0008v86rg,ibm_sherbrooke,17,2.0,2.0,completed,0.140625,2025-05-01T16:45:07.850Z,2025-05-01T16:45:15.807Z,2025-05-01T16:45:12.170Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:45:13', stop='2025-05-01 16:45:14', size=4096>)])",1.7619470000000002
completed,15,9,39,"{""h"": 12, ""cx"": 9, ""s"": 4, ""z"": 4, ""sdg"": 4, ""measure"": 3, ""y"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""001"": 563, ""111"": 443, ""011"": 449, ""101"": 474, ""100"": 436, ""110"": 461, ""010"": 707, ""000"": 563}",0.137451171875,d09tac1kzhn0008v86wg,ibm_sherbrooke,18,2.0,2.0,completed,0.137451171875,2025-05-01T16:45:36.811Z,2025-05-01T16:45:45.595Z,2025-05-01T16:45:39.695Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:45:42', stop='2025-05-01 16:45:44', size=4096>)])",1.9784169999999999
completed,15,9,39,"{""h"": 10, ""cx"": 9, ""x"": 6, ""y"": 4, ""measure"": 3, ""sdg"": 2, ""s"": 2, ""z"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""110"": 588, ""100"": 513, ""111"": 500, ""000"": 548, ""011"": 486, ""101"": 429, ""010"": 470, ""001"": 562}",0.1337890625,d09tamarxz8g008a4bc0,ibm_sherbrooke,19,2.0,2.0,completed,0.1337890625,2025-05-01T16:46:09.876Z,2025-05-01T16:46:24.664Z,2025-05-01T16:46:15.595Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:46:22', stop='2025-05-01 16:46:23', size=4096>)])",1.754382
completed,15,9,39,"{""h"": 10, ""cx"": 9, ""z"": 6, ""s"": 3, ""sdg"": 3, ""measure"": 3, ""x"": 2, ""y"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""100"": 451, ""001"": 494, ""101"": 483, ""000"": 591, ""110"": 445, ""011"": 555, ""111"": 498, ""010"": 579}",0.144287109375,d09tazk6rr3g00876hwg,ibm_sherbrooke,20,3.0,3.0,completed,0.144287109375,2025-05-01T16:46:54.662Z,2025-05-01T16:47:55.160Z,2025-05-01T16:47:46.338Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:47:51', stop='2025-05-01 16:47:53', size=4096>)])",2.268754
completed,17,11,50,"{""h"": 14, ""cx"": 11, ""y"": 6, ""x"": 4, ""z"": 4, ""measure"": 4, ""sdg"": 3, ""s"": 3, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""0111"": 234, ""1110"": 290, ""1001"": 329, ""0110"": 288, ""0101"": 264, ""0100"": 238, ""1100"": 218, ""1111"": 243, ""1011"": 262, ""0001"": 406, ""1101"": 201, ""1000"": 142, ""0011"": 405, ""0000"": 191, ""0010"": 232, ""1010"": 153}",0.046630859375,d09tbnp6rr3g00876jcg,ibm_sherbrooke,1,2.0,2.0,completed,0.046630859375,2025-05-01T16:48:23.057Z,2025-05-01T16:48:29.921Z,2025-05-01T16:48:26.459Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:48:27', stop='2025-05-01 16:48:29', size=4096>)])",1.790588
completed,17,11,50,"{""h"": 12, ""cx"": 11, ""s"": 5, ""sdg"": 5, ""z"": 4, ""y"": 4, ""x"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""0110"": 291, ""1100"": 139, ""1101"": 185, ""1010"": 197, ""1000"": 209, ""1110"": 189, ""0100"": 247, ""1001"": 198, ""0111"": 273, ""0010"": 263, ""1111"": 189, ""0011"": 315, ""0000"": 478, ""0101"": 369, ""0001"": 360, ""1011"": 194}",0.11669921875,d09tbxf6rr3g00876jhg,ibm_sherbrooke,2,2.0,2.0,completed,0.11669921875,2025-05-01T16:48:53.527Z,2025-05-01T16:49:00.473Z,2025-05-01T16:48:57.103Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:48:57', stop='2025-05-01 16:48:59', size=4096>)])",1.778078
completed,17,11,50,"{""h"": 12, ""cx"": 11, ""s"": 7, ""sdg"": 7, ""z"": 4, ""measure"": 4, ""x"": 2, ""y"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""0110"": 260, ""0100"": 233, ""1100"": 230, ""1011"": 385, ""1110"": 261, ""0011"": 209, ""0010"": 259, ""1101"": 234, ""1010"": 257, ""1001"": 393, ""1111"": 260, ""0111"": 200, ""0101"": 174, ""0000"": 277, ""0001"": 213, ""1000"": 251}",0.067626953125,d09tc60nhqag008perj0,ibm_sherbrooke,3,2.0,2.0,completed,0.067626953125,2025-05-01T16:49:28.587Z,2025-05-01T16:49:36.547Z,2025-05-01T16:49:33.077Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:49:33', stop='2025-05-01 16:49:35', size=4096>)])",1.7805149999999998
completed,17,11,50,"{""h"": 16, ""cx"": 11, ""z"": 6, ""x"": 4, ""y"": 4, ""measure"": 4, ""s"": 2, ""sdg"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""1001"": 304, ""0101"": 190, ""1010"": 282, ""1000"": 341, ""0010"": 225, ""0100"": 254, ""0000"": 238, ""0001"": 250, ""0110"": 221, ""1100"": 283, ""0011"": 249, ""1111"": 257, ""1110"": 228, ""0111"": 230, ""1101"": 262, ""1011"": 282}",0.05810546875,d09tcc9d8drg008yn44g,ibm_sherbrooke,4,2.0,2.0,completed,0.05810546875,2025-05-01T16:49:53.222Z,2025-05-01T16:50:12.261Z,2025-05-01T16:49:55.820Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:50:09', stop='2025-05-01 16:50:11', size=4096>)])",1.789544
completed,17,11,50,"{""cx"": 11, ""h"": 10, ""z"": 8, ""x"": 6, ""sdg"": 4, ""s"": 4, ""measure"": 4, ""y"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""0011"": 363, ""1010"": 149, ""0101"": 258, ""0110"": 514, ""1111"": 180, ""0000"": 327, ""1011"": 210, ""1000"": 159, ""0111"": 267, ""0100"": 391, ""0010"": 288, ""1100"": 151, ""0001"": 285, ""1001"": 159, ""1110"": 210, ""1101"": 185}",0.079833984375,d09tcpj6rr3g00876kag,ibm_sherbrooke,5,3.0,3.0,completed,0.079833984375,2025-05-01T16:50:35.093Z,2025-05-01T16:50:46.982Z,2025-05-01T16:50:37.864Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:50:44', stop='2025-05-01 16:50:46', size=4096>)])",2.005377
completed,17,11,50,"{""h"": 16, ""cx"": 11, ""sdg"": 4, ""s"": 4, ""x"": 4, ""z"": 4, ""measure"": 4, ""y"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""1101"": 243, ""1011"": 209, ""1001"": 256, ""1100"": 207, ""0100"": 313, ""1110"": 187, ""1000"": 216, ""0101"": 284, ""1111"": 233, ""0011"": 235, ""0000"": 362, ""0111"": 234, ""1010"": 221, ""0110"": 288, ""0001"": 297, ""0010"": 311}",0.08837890625,d09tcxvkzhn0008v8950,ibm_sherbrooke,6,2.0,2.0,completed,0.08837890625,2025-05-01T16:51:03.213Z,2025-05-01T16:51:09.201Z,2025-05-01T16:51:05.719Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:51:06', stop='2025-05-01 16:51:08', size=4096>)])",1.761658
completed,17,11,50,"{""h"": 18, ""cx"": 11, ""sdg"": 4, ""s"": 4, ""y"": 4, ""measure"": 4, ""x"": 2, ""z"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""0110"": 383, ""1111"": 177, ""1001"": 138, ""0011"": 346, ""1110"": 221, ""0100"": 269, ""0010"": 307, ""0111"": 388, ""1011"": 156, ""1100"": 160, ""1000"": 188, ""0001"": 388, ""1010"": 160, ""1101"": 145, ""0101"": 339, ""0000"": 331}",0.080810546875,d09td4cqnmvg00870pjg,ibm_sherbrooke,7,2.0,2.0,completed,0.080810546875,2025-05-01T16:51:29.236Z,2025-05-01T16:51:36.083Z,2025-05-01T16:51:32.712Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:51:33', stop='2025-05-01 16:51:35', size=4096>)])",1.762977
completed,17,11,50,"{""h"": 14, ""cx"": 11, ""sdg"": 7, ""s"": 7, ""x"": 4, ""measure"": 4, ""y"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""1111"": 218, ""0010"": 205, ""0000"": 392, ""0001"": 462, ""1110"": 220, ""1100"": 185, ""0101"": 311, ""1001"": 216, ""1010"": 259, ""0111"": 216, ""0100"": 377, ""0011"": 251, ""1011"": 208, ""0110"": 220, ""1101"": 163, ""1000"": 193}",0.095703125,d09tdadkzhn0008v89d0,ibm_sherbrooke,8,2.0,2.0,completed,0.095703125,2025-05-01T16:51:53.327Z,2025-05-01T16:51:59.379Z,2025-05-01T16:51:55.874Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:51:56', stop='2025-05-01 16:51:58', size=4096>)])",1.7877
completed,17,11,50,"{""h"": 12, ""cx"": 11, ""z"": 10, ""s"": 4, ""sdg"": 4, ""measure"": 4, ""y"": 2, ""x"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""0000"": 328, ""0100"": 376, ""0010"": 397, ""1100"": 225, ""0110"": 370, ""1000"": 198, ""1110"": 223, ""1001"": 205, ""1011"": 183, ""0001"": 267, ""0111"": 255, ""1010"": 184, ""0101"": 243, ""0011"": 277, ""1111"": 194, ""1101"": 171}",0.080078125,d09tdgenhqag008pesag,ibm_sherbrooke,9,2.0,2.0,completed,0.080078125,2025-05-01T16:52:17.508Z,2025-05-01T16:52:23.720Z,2025-05-01T16:52:20.480Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:52:21', stop='2025-05-01 16:52:22', size=4096>)])",1.785603
completed,17,11,50,"{""cx"": 11, ""h"": 10, ""x"": 6, ""z"": 6, ""s"": 5, ""sdg"": 5, ""measure"": 4, ""y"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""1111"": 214, ""0111"": 209, ""1100"": 256, ""0101"": 257, ""1000"": 243, ""0000"": 302, ""0010"": 325, ""1110"": 281, ""1010"": 230, ""0100"": 281, ""1001"": 216, ""0011"": 288, ""1101"": 210, ""0110"": 266, ""0001"": 304, ""1011"": 214}",0.07373046875,d09tdppd8drg008yn50g,ibm_sherbrooke,10,2.0,2.0,completed,0.07373046875,2025-05-01T16:52:42.609Z,2025-05-01T16:52:49.042Z,2025-05-01T16:52:45.559Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:52:46', stop='2025-05-01 16:52:48', size=4096>)])",1.786864
completed,17,11,50,"{""h"": 16, ""cx"": 11, ""sdg"": 5, ""s"": 5, ""z"": 4, ""measure"": 4, ""y"": 2, ""x"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""0010"": 363, ""0101"": 299, ""0110"": 369, ""1101"": 157, ""0000"": 345, ""1000"": 147, ""0111"": 416, ""0001"": 366, ""0100"": 368, ""1110"": 147, ""0011"": 366, ""1011"": 166, ""1010"": 149, ""1100"": 153, ""1001"": 119, ""1111"": 166}",0.084228515625,d09tdwzd8drg008yn540,ibm_sherbrooke,11,2.0,2.0,completed,0.084228515625,2025-05-01T16:53:08.098Z,2025-05-01T16:53:14.092Z,2025-05-01T16:53:10.736Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:53:11', stop='2025-05-01 16:53:13', size=4096>)])",1.757665
completed,17,11,50,"{""h"": 14, ""cx"": 11, ""x"": 6, ""y"": 4, ""z"": 4, ""measure"": 4, ""s"": 3, ""sdg"": 3, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""0010"": 332, ""1101"": 183, ""0000"": 334, ""0110"": 413, ""1011"": 132, ""0011"": 353, ""0100"": 407, ""0111"": 316, ""0001"": 304, ""1110"": 200, ""0101"": 315, ""1111"": 176, ""1010"": 169, ""1001"": 142, ""1000"": 151, ""1100"": 169}",0.08154296875,d09te2rnhqag008pesng,ibm_sherbrooke,12,2.0,2.0,completed,0.08154296875,2025-05-01T16:53:31.472Z,2025-05-01T16:53:37.933Z,2025-05-01T16:53:34.176Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:53:34', stop='2025-05-01 16:53:36', size=4096>)])",1.7759580000000001
completed,17,11,50,"{""h"": 14, ""cx"": 11, ""s"": 6, ""sdg"": 6, ""z"": 4, ""measure"": 4, ""x"": 2, ""y"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""1110"": 248, ""0110"": 350, ""0001"": 292, ""1000"": 163, ""0010"": 253, ""1010"": 182, ""1001"": 172, ""0011"": 243, ""0100"": 420, ""1101"": 189, ""1100"": 235, ""0000"": 313, ""0101"": 301, ""0111"": 329, ""1011"": 197, ""1111"": 209}",0.076416015625,d09te8snhqag008pespg,ibm_sherbrooke,13,2.0,2.0,completed,0.076416015625,2025-05-01T16:53:55.871Z,2025-05-01T16:54:02.127Z,2025-05-01T16:53:58.738Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:53:59', stop='2025-05-01 16:54:01', size=4096>)])",1.7715969999999999
completed,17,11,50,"{""h"": 20, ""cx"": 11, ""s"": 5, ""sdg"": 5, ""measure"": 4, ""y"": 2, ""x"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""1111"": 141, ""0100"": 112, ""0010"": 603, ""0101"": 108, ""0000"": 844, ""0001"": 386, ""0011"": 308, ""0111"": 192, ""1001"": 228, ""1010"": 230, ""1110"": 110, ""1100"": 84, ""1000"": 311, ""1101"": 89, ""0110"": 190, ""1011"": 160}",0.2060546875,d09tefhqnmvg00870q40,ibm_sherbrooke,14,2.0,2.0,completed,0.2060546875,2025-05-01T16:54:22.227Z,2025-05-01T16:54:28.712Z,2025-05-01T16:54:25.014Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:54:25', stop='2025-05-01 16:54:27', size=4096>)])",1.79764
completed,17,11,50,"{""h"": 14, ""cx"": 11, ""sdg"": 5, ""s"": 5, ""y"": 4, ""z"": 4, ""measure"": 4, ""x"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""1011"": 148, ""0100"": 534, ""1010"": 180, ""1101"": 155, ""0111"": 235, ""0011"": 344, ""0010"": 342, ""1111"": 169, ""0001"": 218, ""0101"": 542, ""0110"": 222, ""1110"": 153, ""1000"": 224, ""1001"": 231, ""1100"": 175, ""0000"": 224}",0.0546875,d09tep2d8drg008yn59g,ibm_sherbrooke,15,2.0,2.0,completed,0.0546875,2025-05-01T16:54:48.549Z,2025-05-01T16:54:54.479Z,2025-05-01T16:54:51.184Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:54:51', stop='2025-05-01 16:54:53', size=4096>)])",1.786801
completed,17,11,50,"{""h"": 14, ""cx"": 11, ""sdg"": 8, ""s"": 8, ""measure"": 4, ""z"": 2, ""y"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""1001"": 189, ""0110"": 354, ""0000"": 367, ""0001"": 294, ""0111"": 293, ""0011"": 252, ""0100"": 506, ""0101"": 479, ""1010"": 150, ""1111"": 154, ""1000"": 168, ""0010"": 260, ""1011"": 149, ""1101"": 186, ""1110"": 123, ""1100"": 172}",0.089599609375,d09tewkqnmvg00870q60,ibm_sherbrooke,16,2.0,2.0,completed,0.089599609375,2025-05-01T16:55:14.663Z,2025-05-01T16:55:21.499Z,2025-05-01T16:55:17.560Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:55:18', stop='2025-05-01 16:55:20', size=4096>)])",1.773147
completed,17,11,50,"{""h"": 16, ""cx"": 11, ""y"": 8, ""x"": 6, ""measure"": 4, ""s"": 2, ""sdg"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""1000"": 238, ""1010"": 233, ""0101"": 233, ""0000"": 394, ""1111"": 271, ""0010"": 177, ""0100"": 402, ""1110"": 221, ""0011"": 300, ""0001"": 308, ""0110"": 170, ""0111"": 279, ""1100"": 199, ""1001"": 209, ""1101"": 198, ""1011"": 264}",0.09619140625,d09tf3mqnmvg00870q70,ibm_sherbrooke,17,2.0,2.0,completed,0.09619140625,2025-05-01T16:55:42.820Z,2025-05-01T16:55:49.363Z,2025-05-01T16:55:45.776Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:55:46', stop='2025-05-01 16:55:48', size=4096>)])",1.7966
completed,17,11,50,"{""h"": 14, ""cx"": 11, ""y"": 6, ""x"": 4, ""sdg"": 4, ""s"": 4, ""measure"": 4, ""z"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""0010"": 385, ""1111"": 206, ""1101"": 191, ""1010"": 190, ""1000"": 160, ""0100"": 312, ""0011"": 284, ""0111"": 278, ""0110"": 352, ""1001"": 197, ""0101"": 240, ""1011"": 215, ""1110"": 229, ""0000"": 356, ""0001"": 298, ""1100"": 203}",0.0869140625,d09tf9xd8drg008yn5e0,ibm_sherbrooke,18,2.0,2.0,completed,0.0869140625,2025-05-01T16:56:08.340Z,2025-05-01T16:56:14.432Z,2025-05-01T16:56:11.028Z,"ExecutionSpans([DoubleSliceSpan(<start='2025-05-01 16:56:11', stop='2025-05-01 16:56:13', size=4096>)])",1.757023
