status,circuit_depth,circuit_width,circuit_size,circuit_count_ops,num_qubits,num_clbits,num_ancillas,num_parameters,has_calibrations,has_layout,payload_size,num_gates,execution_type,experiment_type,counts,success_rate,ibm_job_id,ibm_backend,target_depth
completed,31,5,37,"{""h"": 12, ""x"": 6, ""cx"": 5, ""y"": 4, ""z"": 4, ""sdg"": 2, ""s"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,13,ibm,target_depth_experiment,"{""0"": 2823, ""1"": 1273}",0.689208984375,d09c4tvrxz8g0089zfj0,ibm_sherbrooke,37.0
completed,31,7,64,"{""x"": 20, ""h"": 14, ""cx"": 7, ""s"": 7, ""sdg"": 7, ""z"": 4, ""y"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,24,ibm,target_depth_experiment,"{""10"": 652, ""00"": 1746, ""01"": 528, ""11"": 1170}",0.42626953125,d09c5c5rxz8g0089zfsg,ibm_sherbrooke,37.0
completed,31,9,87,"{""h"": 22, ""y"": 16, ""s"": 11, ""sdg"": 11, ""cx"": 9, ""z"": 8, ""x"": 6, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,33,ibm,target_depth_experiment,"{""100"": 247, ""111"": 447, ""000"": 607, ""001"": 435, ""010"": 721, ""110"": 422, ""101"": 343, ""011"": 874}",0.148193359375,d09c5pyqnmvg0086vr60,ibm_sherbrooke,37.0
completed,31,11,106,"{""h"": 24, ""z"": 16, ""sdg"": 14, ""y"": 14, ""s"": 14, ""cx"": 11, ""x"": 8, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,40,ibm,target_depth_experiment,"{""0011"": 377, ""0110"": 482, ""1001"": 225, ""0111"": 155, ""1011"": 217, ""1010"": 210, ""0101"": 160, ""1000"": 171, ""1111"": 250, ""0001"": 351, ""1101"": 219, ""0000"": 137, ""0100"": 404, ""1110"": 273, ""0010"": 160, ""1100"": 305}",0.033447265625,d09c6m2rxz8g0089zg6g,ibm_sherbrooke,37.0
completed,31,13,121,"{""h"": 18, ""x"": 18, ""z"": 18, ""s"": 17, ""sdg"": 17, ""y"": 14, ""cx"": 13, ""measure"": 5, ""cz"": 1}",8,5,0,0,False,False,5,45,ibm,target_depth_experiment,"{""01010"": 141, ""01101"": 137, ""01111"": 212, ""11000"": 291, ""00101"": 82, ""00011"": 69, ""01011"": 82, ""10010"": 125, ""11010"": 193, ""01000"": 208, ""01100"": 101, ""10000"": 259, ""11011"": 88, ""11111"": 270, ""00000"": 203, ""10100"": 90, ""10101"": 121, ""00100"": 63, ""10111"": 176, ""11110"": 109, ""00111"": 167, ""11100"": 105, ""10110"": 92, ""01001"": 55, ""01110"": 99, ""10001"": 69, ""11001"": 67, ""10011"": 67, ""11101"": 126, ""00110"": 58, ""00001"": 62, ""00010"": 109}",0.049560546875,d09c6tbnhqag008pa0ag,ibm_sherbrooke,37.0
completed,33,5,39,"{""y"": 8, ""h"": 6, ""x"": 6, ""sdg"": 6, ""s"": 6, ""cx"": 5, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,14,ibm,target_depth_experiment,"{""1"": 1264, ""0"": 2832}",0.69140625,d09c76mnhqag008pa0eg,ibm_sherbrooke,39.0
completed,33,7,68,"{""h"": 20, ""x"": 10, ""y"": 8, ""z"": 8, ""cx"": 7, ""sdg"": 6, ""s"": 6, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,26,ibm,target_depth_experiment,"{""10"": 1062, ""01"": 987, ""00"": 791, ""11"": 1256}",0.193115234375,d09c7fdqnmvg0086vs30,ibm_sherbrooke,39.0
completed,33,9,93,"{""y"": 16, ""h"": 14, ""z"": 14, ""s"": 14, ""sdg"": 14, ""cx"": 9, ""x"": 8, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,36,ibm,target_depth_experiment,"{""011"": 254, ""100"": 831, ""000"": 923, ""101"": 765, ""001"": 538, ""111"": 332, ""110"": 241, ""010"": 212}",0.225341796875,d09c7ppqnmvg0086vs60,ibm_sherbrooke,39.0
completed,33,11,114,"{""z"": 22, ""h"": 20, ""y"": 20, ""x"": 14, ""cx"": 11, ""sdg"": 11, ""s"": 11, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,44,ibm,target_depth_experiment,"{""1100"": 299, ""1101"": 313, ""0000"": 226, ""1001"": 206, ""0100"": 447, ""0101"": 388, ""0111"": 270, ""0110"": 319, ""0011"": 200, ""1110"": 195, ""0001"": 284, ""0010"": 221, ""1000"": 145, ""1010"": 149, ""1111"": 269, ""1011"": 165}",0.05517578125,d09c7xqrxz8g0089zgm0,ibm_sherbrooke,39.0
completed,33,13,131,"{""h"": 28, ""s"": 19, ""sdg"": 19, ""z"": 18, ""x"": 18, ""cx"": 13, ""y"": 10, ""measure"": 5, ""cz"": 1}",8,5,0,0,False,False,5,50,ibm,target_depth_experiment,"{""11011"": 150, ""10101"": 140, ""00100"": 103, ""00101"": 101, ""11101"": 163, ""11111"": 185, ""00111"": 127, ""01111"": 116, ""10000"": 94, ""11110"": 172, ""10011"": 116, ""10100"": 145, ""10110"": 168, ""01000"": 124, ""10111"": 146, ""00011"": 120, ""10010"": 125, ""11001"": 128, ""01011"": 88, ""01101"": 120, ""00000"": 108, ""01110"": 116, ""00110"": 129, ""11000"": 123, ""10001"": 118, ""01001"": 92, ""00010"": 128, ""01010"": 109, ""00001"": 96, ""01100"": 121, ""11100"": 169, ""11010"": 156}",0.0263671875,d09c8b1qnmvg0086vsf0,ibm_sherbrooke,39.0
completed,33,5,39,"{""h"": 8, ""z"": 6, ""cx"": 5, ""s"": 5, ""sdg"": 5, ""y"": 4, ""x"": 4, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,14,ibm,target_depth_experiment,"{""0"": 2743, ""1"": 1353}",0.669677734375,d09c8t3kzhn0008v3byg,ibm_sherbrooke,39.0
completed,33,7,68,"{""h"": 14, ""y"": 12, ""sdg"": 10, ""s"": 10, ""z"": 8, ""cx"": 7, ""x"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,26,ibm,target_depth_experiment,"{""10"": 224, ""01"": 2189, ""00"": 1432, ""11"": 251}",0.349609375,d09c93wd8drg008ygcm0,ibm_sherbrooke,39.0
completed,33,9,93,"{""h"": 18, ""z"": 16, ""s"": 12, ""y"": 12, ""sdg"": 12, ""x"": 10, ""cx"": 9, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,36,ibm,target_depth_experiment,"{""010"": 170, ""100"": 1015, ""011"": 174, ""000"": 1232, ""101"": 523, ""001"": 504, ""111"": 232, ""110"": 246}",0.30078125,d09c9cxnhqag008pa19g,ibm_sherbrooke,39.0
completed,33,11,114,"{""x"": 28, ""h"": 20, ""z"": 20, ""y"": 14, ""cx"": 11, ""s"": 8, ""sdg"": 8, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,44,ibm,target_depth_experiment,"{""0001"": 512, ""1111"": 195, ""0100"": 214, ""1101"": 176, ""1000"": 190, ""0011"": 363, ""1001"": 166, ""0101"": 355, ""1010"": 231, ""0000"": 211, ""1110"": 273, ""0010"": 293, ""0110"": 251, ""1011"": 179, ""0111"": 342, ""1100"": 145}",0.051513671875,d09c9npkzhn0008v3c6g,ibm_sherbrooke,39.0
completed,33,13,131,"{""h"": 32, ""y"": 24, ""s"": 16, ""sdg"": 16, ""cx"": 13, ""z"": 12, ""x"": 12, ""measure"": 5, ""cz"": 1}",8,5,0,0,False,False,5,50,ibm,target_depth_experiment,"{""00001"": 78, ""10110"": 125, ""11111"": 189, ""11010"": 194, ""01101"": 129, ""10011"": 175, ""01000"": 121, ""10100"": 97, ""00101"": 82, ""10111"": 129, ""11011"": 232, ""11000"": 156, ""10101"": 93, ""01100"": 133, ""00000"": 86, ""01111"": 140, ""11001"": 124, ""10010"": 141, ""10000"": 87, ""00100"": 89, ""01010"": 118, ""11101"": 146, ""00111"": 117, ""01110"": 158, ""11100"": 158, ""10001"": 123, ""01011"": 131, ""01001"": 99, ""11110"": 171, ""00010"": 81, ""00110"": 73, ""00011"": 121}",0.02099609375,d09ca18nhqag008pa1d0,ibm_sherbrooke,39.0
completed,35,5,41,"{""h"": 10, ""x"": 10, ""cx"": 5, ""s"": 4, ""sdg"": 4, ""z"": 4, ""y"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,15,ibm,target_depth_experiment,"{""1"": 1471, ""0"": 2625}",0.640869140625,d09ca8h6rr3g00871rpg,ibm_sherbrooke,41.0
completed,35,7,72,"{""y"": 12, ""h"": 10, ""sdg"": 10, ""s"": 10, ""z"": 10, ""x"": 10, ""cx"": 7, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,28,ibm,target_depth_experiment,"{""10"": 672, ""01"": 851, ""11"": 1981, ""00"": 592}",0.14453125,d09cae9qnmvg0086vtag,ibm_sherbrooke,41.0
completed,35,9,99,"{""x"": 24, ""h"": 22, ""sdg"": 11, ""s"": 11, ""y"": 10, ""cx"": 9, ""z"": 8, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,39,ibm,target_depth_experiment,"{""110"": 1030, ""011"": 242, ""010"": 626, ""000"": 385, ""101"": 268, ""100"": 1009, ""001"": 255, ""111"": 281}",0.093994140625,d09cama6rr3g00871rv0,ibm_sherbrooke,41.0
completed,35,11,122,"{""z"": 28, ""h"": 22, ""s"": 19, ""sdg"": 19, ""cx"": 11, ""y"": 10, ""x"": 8, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,48,ibm,target_depth_experiment,"{""1100"": 182, ""1111"": 189, ""0110"": 303, ""0000"": 349, ""1011"": 209, ""1010"": 276, ""0111"": 318, ""0100"": 406, ""0011"": 205, ""1001"": 194, ""1101"": 215, ""0010"": 218, ""0101"": 426, ""0001"": 228, ""1000"": 210, ""1110"": 168}",0.085205078125,d09catb6rr3g00871rzg,ibm_sherbrooke,41.0
completed,35,13,141,"{""h"": 32, ""s"": 26, ""sdg"": 26, ""y"": 16, ""cx"": 13, ""z"": 12, ""x"": 10, ""measure"": 5, ""cz"": 1}",8,5,0,0,False,False,5,55,ibm,target_depth_experiment,"{""00000"": 84, ""10000"": 129, ""11100"": 174, ""01010"": 88, ""11011"": 154, ""10110"": 124, ""01100"": 75, ""00111"": 134, ""11101"": 226, ""10100"": 162, ""01111"": 130, ""01001"": 101, ""11111"": 160, ""10111"": 125, ""10001"": 136, ""10011"": 144, ""01101"": 109, ""11001"": 107, ""01011"": 101, ""11010"": 137, ""01110"": 111, ""10101"": 146, ""11000"": 106, ""11110"": 210, ""01000"": 88, ""00110"": 103, ""00011"": 107, ""00101"": 110, ""00001"": 132, ""00010"": 102, ""10010"": 152, ""00100"": 129}",0.0205078125,d09cb7wqnmvg0086vtg0,ibm_sherbrooke,41.0
completed,35,5,41,"{""h"": 16, ""z"": 6, ""cx"": 5, ""x"": 4, ""s"": 3, ""sdg"": 3, ""y"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,15,ibm,target_depth_experiment,"{""0"": 2834, ""1"": 1262}",0.69189453125,d09cbnpnhqag008pa210,ibm_sherbrooke,41.0
completed,35,7,72,"{""sdg"": 14, ""s"": 14, ""h"": 12, ""z"": 10, ""y"": 8, ""cx"": 7, ""x"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,28,ibm,target_depth_experiment,"{""11"": 1858, ""10"": 622, ""01"": 1143, ""00"": 473}",0.115478515625,d09cbwf6rr3g00871sdg,ibm_sherbrooke,41.0
completed,35,9,99,"{""z"": 20, ""h"": 18, ""x"": 14, ""s"": 13, ""sdg"": 13, ""cx"": 9, ""y"": 8, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,39,ibm,target_depth_experiment,"{""111"": 541, ""011"": 772, ""100"": 309, ""010"": 566, ""110"": 484, ""000"": 420, ""001"": 548, ""101"": 456}",0.1025390625,d09cc4gqnmvg0086vtqg,ibm_sherbrooke,41.0
completed,35,11,122,"{""h"": 30, ""sdg"": 22, ""s"": 22, ""z"": 14, ""x"": 12, ""cx"": 11, ""y"": 6, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,48,ibm,target_depth_experiment,"{""0000"": 416, ""0010"": 695, ""0011"": 369, ""0111"": 103, ""0001"": 259, ""1110"": 130, ""1011"": 291, ""1001"": 242, ""1111"": 138, ""1010"": 509, ""1000"": 287, ""0100"": 100, ""0110"": 125, ""1100"": 133, ""1101"": 165, ""0101"": 134}",0.1015625,d09ccc9kzhn0008v3d6g,ibm_sherbrooke,41.0
completed,35,13,141,"{""h"": 34, ""z"": 22, ""x"": 22, ""sdg"": 16, ""s"": 16, ""cx"": 13, ""y"": 12, ""measure"": 5, ""cz"": 1}",8,5,0,0,False,False,5,55,ibm,target_depth_experiment,"{""01110"": 65, ""10001"": 141, ""00100"": 126, ""11000"": 133, ""10011"": 56, ""01101"": 176, ""11001"": 126, ""11101"": 294, ""01010"": 103, ""10100"": 125, ""00101"": 313, ""00000"": 185, ""00010"": 99, ""10110"": 85, ""01111"": 75, ""01100"": 79, ""00111"": 146, ""01001"": 89, ""11010"": 131, ""11011"": 80, ""10000"": 142, ""10101"": 284, ""00001"": 120, ""11100"": 154, ""10010"": 96, ""00011"": 52, ""01000"": 109, ""10111"": 136, ""11111"": 147, ""11110"": 97, ""00110"": 88, ""01011"": 44}",0.045166015625,d09ccktqnmvg0086vtwg,ibm_sherbrooke,41.0
completed,37,5,43,"{""sdg"": 8, ""s"": 8, ""z"": 6, ""y"": 6, ""cx"": 5, ""h"": 4, ""x"": 4, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,16,ibm,target_depth_experiment,"{""0"": 2707, ""1"": 1389}",0.660888671875,d09cctkkzhn0008v3dag,ibm_sherbrooke,43.0
completed,37,7,76,"{""h"": 16, ""x"": 14, ""sdg"": 12, ""s"": 12, ""cx"": 7, ""y"": 6, ""z"": 6, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,30,ibm,target_depth_experiment,"{""01"": 499, ""11"": 1444, ""00"": 1621, ""10"": 532}",0.395751953125,d09cd3cd8drg008yge2g,ibm_sherbrooke,43.0
completed,37,9,105,"{""z"": 24, ""h"": 18, ""x"": 16, ""y"": 14, ""sdg"": 10, ""s"": 10, ""cx"": 9, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,42,ibm,target_depth_experiment,"{""100"": 1278, ""011"": 198, ""101"": 161, ""001"": 141, ""110"": 843, ""010"": 735, ""000"": 568, ""111"": 172}",0.138671875,d09cdbxkzhn0008v3dfg,ibm_sherbrooke,43.0
completed,37,11,130,"{""y"": 28, ""h"": 24, ""s"": 18, ""sdg"": 18, ""z"": 16, ""cx"": 11, ""x"": 10, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,52,ibm,target_depth_experiment,"{""1110"": 207, ""1101"": 290, ""0000"": 426, ""0100"": 279, ""0001"": 656, ""1000"": 345, ""1001"": 250, ""0111"": 126, ""0101"": 456, ""1111"": 148, ""1011"": 139, ""0010"": 88, ""1100"": 310, ""0011"": 103, ""1010"": 158, ""0110"": 115}",0.10400390625,d09cecskzhn0008v3drg,ibm_sherbrooke,43.0
completed,37,13,151,"{""h"": 44, ""z"": 28, ""y"": 20, ""s"": 14, ""sdg"": 14, ""cx"": 13, ""x"": 12, ""measure"": 5, ""cz"": 1}",8,5,0,0,False,False,5,60,ibm,target_depth_experiment,"{""10101"": 114, ""10001"": 132, ""00010"": 105, ""00111"": 158, ""00110"": 192, ""01010"": 123, ""11111"": 119, ""00011"": 116, ""01000"": 150, ""11011"": 105, ""11001"": 206, ""01110"": 98, ""01111"": 101, ""01001"": 149, ""11100"": 88, ""00000"": 138, ""00100"": 117, ""10000"": 136, ""10110"": 188, ""11101"": 116, ""00101"": 123, ""01101"": 118, ""11000"": 118, ""10010"": 122, ""00001"": 121, ""11010"": 140, ""10100"": 127, ""11110"": 100, ""01100"": 91, ""10011"": 127, ""10111"": 174, ""01011"": 84}",0.03369140625,d09cg2rkzhn0008v3eag,ibm_sherbrooke,43.0
completed,37,5,43,"{""h"": 14, ""y"": 8, ""z"": 6, ""cx"": 5, ""sdg"": 4, ""s"": 4, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,16,ibm,target_depth_experiment,"{""0"": 2416, ""1"": 1680}",0.58984375,d09cgb1nhqag008pa3pg,ibm_sherbrooke,43.0
completed,37,7,76,"{""h"": 22, ""x"": 18, ""z"": 8, ""cx"": 7, ""s"": 6, ""sdg"": 6, ""y"": 6, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,30,ibm,target_depth_experiment,"{""01"": 1121, ""11"": 1137, ""10"": 1068, ""00"": 770}",0.18798828125,d09cgjjnhqag008pa3sg,ibm_sherbrooke,43.0
completed,37,9,105,"{""h"": 26, ""z"": 16, ""s"": 16, ""sdg"": 16, ""y"": 10, ""cx"": 9, ""x"": 8, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,42,ibm,target_depth_experiment,"{""110"": 650, ""011"": 553, ""010"": 507, ""000"": 386, ""111"": 665, ""001"": 502, ""101"": 395, ""100"": 438}",0.09423828125,d09cgsb6rr3g00871v80,ibm_sherbrooke,43.0
completed,37,11,130,"{""x"": 34, ""h"": 32, ""z"": 18, ""y"": 12, ""cx"": 11, ""s"": 9, ""sdg"": 9, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,52,ibm,target_depth_experiment,"{""1101"": 275, ""1111"": 319, ""1110"": 254, ""0111"": 299, ""0101"": 260, ""0010"": 235, ""1010"": 284, ""0000"": 217, ""0100"": 253, ""1000"": 231, ""1001"": 224, ""0110"": 279, ""0011"": 245, ""0001"": 210, ""1011"": 258, ""1100"": 253}",0.052978515625,d09ch04qnmvg0086vwfg,ibm_sherbrooke,43.0
completed,37,13,151,"{""h"": 26, ""z"": 24, ""s"": 22, ""sdg"": 22, ""y"": 20, ""x"": 18, ""cx"": 13, ""measure"": 5, ""cz"": 1}",8,5,0,0,False,False,5,60,ibm,target_depth_experiment,"{""10010"": 75, ""00101"": 145, ""11111"": 222, ""10110"": 119, ""11101"": 203, ""10011"": 69, ""00100"": 142, ""11010"": 135, ""11100"": 144, ""01001"": 137, ""11011"": 147, ""10001"": 52, ""11110"": 234, ""01000"": 110, ""01010"": 131, ""00110"": 109, ""00010"": 126, ""00001"": 115, ""01011"": 124, ""00011"": 122, ""11000"": 125, ""01111"": 112, ""01110"": 139, ""00000"": 127, ""01101"": 136, ""10101"": 95, ""10111"": 116, ""11001"": 139, ""00111"": 181, ""10100"": 105, ""01100"": 95, ""10000"": 65}",0.031005859375,d09ch85qnmvg0086vwhg,ibm_sherbrooke,43.0
completed,39,5,45,"{""h"": 14, ""y"": 12, ""x"": 6, ""cx"": 5, ""z"": 2, ""s"": 2, ""sdg"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,17,ibm,target_depth_experiment,"{""1"": 1269, ""0"": 2827}",0.690185546875,d09chg6nhqag008pa45g,ibm_sherbrooke,45.0
completed,39,7,80,"{""h"": 20, ""x"": 12, ""y"": 12, ""sdg"": 12, ""s"": 12, ""cx"": 7, ""z"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,32,ibm,target_depth_experiment,"{""00"": 1591, ""10"": 1025, ""11"": 1056, ""01"": 424}",0.388427734375,d09chzq6rr3g00871vkg,ibm_sherbrooke,45.0
completed,39,9,111,"{""h"": 22, ""y"": 18, ""x"": 16, ""z"": 16, ""sdg"": 13, ""s"": 13, ""cx"": 9, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,45,ibm,target_depth_experiment,"{""001"": 471, ""100"": 627, ""011"": 526, ""000"": 730, ""101"": 356, ""010"": 435, ""111"": 590, ""110"": 361}",0.17822265625,d09cjg2rxz8g0089zkt0,ibm_sherbrooke,45.0
completed,39,11,138,"{""h"": 30, ""s"": 23, ""sdg"": 23, ""z"": 22, ""x"": 16, ""cx"": 11, ""y"": 8, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,56,ibm,target_depth_experiment,"{""1101"": 242, ""0001"": 177, ""1011"": 297, ""1110"": 385, ""0101"": 203, ""0100"": 317, ""1100"": 299, ""0111"": 208, ""0011"": 227, ""1000"": 194, ""1010"": 240, ""0110"": 395, ""1001"": 312, ""1111"": 226, ""0000"": 159, ""0010"": 215}",0.038818359375,d09cjq2nhqag008pa4j0,ibm_sherbrooke,45.0
completed,39,13,161,"{""x"": 36, ""h"": 34, ""y"": 26, ""s"": 16, ""sdg"": 16, ""z"": 14, ""cx"": 13, ""measure"": 5, ""cz"": 1}",8,5,0,0,False,False,5,65,ibm,target_depth_experiment,"{""00010"": 114, ""11011"": 137, ""01101"": 139, ""10100"": 114, ""01100"": 166, ""10111"": 108, ""11100"": 134, ""10001"": 129, ""01000"": 107, ""00111"": 122, ""00101"": 130, ""11110"": 137, ""01111"": 151, ""00100"": 133, ""10101"": 113, ""00001"": 109, ""00110"": 140, ""10110"": 123, ""01001"": 114, ""01011"": 119, ""11001"": 135, ""01110"": 134, ""10000"": 128, ""11111"": 146, ""11101"": 139, ""10010"": 126, ""01010"": 134, ""11000"": 151, ""00011"": 109, ""00000"": 88, ""10011"": 114, ""11010"": 153}",0.021484375,d09cjybkzhn0008v3fa0,ibm_sherbrooke,45.0
completed,39,5,45,"{""h"": 10, ""y"": 10, ""z"": 6, ""cx"": 5, ""sdg"": 4, ""s"": 4, ""x"": 4, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,17,ibm,target_depth_experiment,"{""0"": 2718, ""1"": 1378}",0.66357421875,d09ck7c6rr3g00871w00,ibm_sherbrooke,45.0
completed,39,7,80,"{""h"": 14, ""x"": 14, ""z"": 12, ""s"": 10, ""sdg"": 10, ""y"": 10, ""cx"": 7, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,32,ibm,target_depth_experiment,"{""10"": 648, ""11"": 2020, ""01"": 989, ""00"": 439}",0.107177734375,d09ckenqnmvg0086vx60,ibm_sherbrooke,45.0
completed,39,9,111,"{""h"": 22, ""sdg"": 20, ""s"": 20, ""y"": 16, ""x"": 10, ""z"": 10, ""cx"": 9, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,45,ibm,target_depth_experiment,"{""001"": 445, ""000"": 484, ""100"": 540, ""101"": 490, ""110"": 655, ""111"": 533, ""011"": 403, ""010"": 546}",0.1181640625,d09ckp6d8drg008ygg80,ibm_sherbrooke,45.0
completed,39,11,138,"{""h"": 28, ""z"": 22, ""sdg"": 21, ""s"": 21, ""y"": 18, ""x"": 12, ""cx"": 11, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,56,ibm,target_depth_experiment,"{""0100"": 327, ""0010"": 343, ""0101"": 378, ""0110"": 296, ""1000"": 148, ""1010"": 107, ""0000"": 394, ""1011"": 125, ""0001"": 365, ""1100"": 213, ""0011"": 285, ""1001"": 142, ""1101"": 194, ""0111"": 349, ""1110"": 235, ""1111"": 195}",0.09619140625,d09ckwznhqag008pa4xg,ibm_sherbrooke,45.0
completed,39,13,161,"{""h"": 36, ""y"": 26, ""z"": 22, ""x"": 20, ""sdg"": 19, ""s"": 19, ""cx"": 13, ""measure"": 5, ""cz"": 1}",8,5,0,0,False,False,5,65,ibm,target_depth_experiment,"{""01110"": 181, ""01010"": 123, ""10111"": 85, ""00001"": 224, ""11110"": 241, ""00010"": 113, ""10110"": 163, ""01001"": 180, ""11010"": 95, ""00100"": 119, ""01000"": 95, ""10000"": 82, ""10100"": 125, ""00101"": 139, ""10010"": 129, ""11000"": 83, ""01101"": 138, ""10001"": 109, ""11101"": 104, ""11100"": 190, ""01100"": 138, ""11011"": 101, ""01011"": 145, ""01111"": 90, ""00110"": 168, ""00000"": 90, ""00111"": 82, ""11111"": 113, ""00011"": 143, ""11001"": 99, ""10101"": 99, ""10011"": 110}",0.02197265625,d09cm38rxz8g0089zmcg,ibm_sherbrooke,45.0
completed,41,5,47,"{""h"": 16, ""y"": 6, ""cx"": 5, ""sdg"": 5, ""s"": 5, ""z"": 4, ""x"": 4, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,18,ibm,target_depth_experiment,"{""1"": 1402, ""0"": 2694}",0.65771484375,d09cm91rxz8g0089zmf0,ibm_sherbrooke,47.0
completed,41,7,84,"{""h"": 18, ""s"": 16, ""sdg"": 16, ""x"": 10, ""y"": 8, ""cx"": 7, ""z"": 6, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,34,ibm,target_depth_experiment,"{""01"": 800, ""00"": 1603, ""11"": 906, ""10"": 787}",0.391357421875,d09cmf9qnmvg0086vxjg,ibm_sherbrooke,47.0
completed,41,9,117,"{""h"": 30, ""sdg"": 21, ""s"": 21, ""y"": 16, ""x"": 10, ""cx"": 9, ""z"": 6, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,48,ibm,target_depth_experiment,"{""100"": 1248, ""000"": 610, ""011"": 442, ""010"": 488, ""101"": 301, ""110"": 412, ""001"": 257, ""111"": 338}",0.14892578125,d09cmn2kzhn0008v3fwg,ibm_sherbrooke,47.0
completed,41,11,146,"{""h"": 34, ""x"": 28, ""y"": 24, ""z"": 20, ""s"": 12, ""sdg"": 12, ""cx"": 11, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,60,ibm,target_depth_experiment,"{""0010"": 275, ""0110"": 256, ""1001"": 158, ""1000"": 282, ""0101"": 321, ""1111"": 260, ""0011"": 202, ""1011"": 262, ""1100"": 290, ""0000"": 343, ""0100"": 446, ""1110"": 160, ""0001"": 278, ""1010"": 143, ""0111"": 241, ""1101"": 179}",0.083740234375,d09cmwbd8drg008yggr0,ibm_sherbrooke,47.0
completed,41,13,171,"{""h"": 36, ""z"": 28, ""x"": 26, ""y"": 24, ""sdg"": 19, ""s"": 19, ""cx"": 13, ""measure"": 5, ""cz"": 1}",8,5,0,0,False,False,5,70,ibm,target_depth_experiment,"{""01100"": 120, ""11100"": 110, ""01111"": 158, ""10000"": 137, ""00011"": 119, ""10001"": 166, ""11010"": 123, ""00100"": 128, ""10101"": 174, ""10011"": 126, ""00111"": 102, ""01001"": 136, ""10111"": 132, ""01000"": 111, ""10010"": 115, ""00001"": 139, ""10100"": 138, ""11001"": 108, ""11011"": 146, ""11101"": 129, ""11111"": 132, ""00010"": 105, ""01101"": 123, ""10110"": 111, ""01010"": 119, ""11000"": 131, ""01110"": 138, ""11110"": 129, ""00110"": 95, ""00000"": 125, ""00101"": 144, ""01011"": 127}",0.030517578125,d09cn4c6rr3g00871wg0,ibm_sherbrooke,47.0
completed,41,5,47,"{""h"": 12, ""z"": 8, ""y"": 8, ""x"": 6, ""cx"": 5, ""sdg"": 3, ""s"": 3, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,18,ibm,target_depth_experiment,"{""1"": 1256, ""0"": 2840}",0.693359375,d09cnbdnhqag008pa5f0,ibm_sherbrooke,47.0
completed,41,7,84,"{""s"": 16, ""sdg"": 16, ""x"": 14, ""h"": 12, ""z"": 10, ""cx"": 7, ""y"": 6, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,34,ibm,target_depth_experiment,"{""11"": 2089, ""10"": 563, ""00"": 405, ""01"": 1039}",0.098876953125,d09cnhyd8drg008ygh40,ibm_sherbrooke,47.0
