status,circuit_depth,circuit_width,circuit_size,circuit_count_ops,num_qubits,num_clbits,num_ancillas,num_parameters,has_calibrations,has_layout,payload_size,num_gates,execution_type,experiment_type,job_id,counts,success_rate,target_depth,qbraid_job_id,qbraid_device_id,job_status,vendor,provider,measurement_counts_sdk,job_metadata,job_tags,job_created_at,job_ended_at,cost,job_execution_duration,shots,queue_position,queue_depth,circuit_num_qubits,circuit_depth_sdk,data_source
completed,21,11,42,"{""h"": 18, ""cx"": 11, ""barrier"": 4, ""measure"": 4, ""sdg"": 2, ""z"": 2, ""x"": 2, ""s"": 2, ""cz"": 1}",7,4,0,0,False,False,4,8,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-zsmbp21pi35qhd9xlmw0,"{""0000"": 1, ""0011"": 2, ""0101"": 1, ""1001"": 1, ""1011"": 1, ""1100"": 1, ""1101"": 1, ""1110"": 1, ""1111"": 1}",0.1,21,rigetti_ankaa_3-cmarquezb-qjob-zsmbp21pi35qhd9xlmw0,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'0000': 1, '0011': 2, '0101': 1, '1001': 1, '1011': 1, '1100': 1, '1101': 1, '1110': 1, '1111': 1}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-zsmbp21pi35qhd9xlmw0', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 3, 22, 40, 10), 'endedAt': datetime.datetime(2025, 9, 3, 22, 40, 12), 'executionDuration': 2000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-03 22:40:10,2025-09-03 22:40:12,30.9,2000.0,10.0,,,7.0,15.0,quantum
completed,21,13,41,"{""cx"": 13, ""h"": 12, ""measure"": 5, ""x"": 4, ""barrier"": 4, ""s"": 3, ""sdg"": 3, ""cz"": 1}",8,5,0,0,False,False,5,5,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-t36byau9zzuyr8tf3k7n,"{""00000"": 1, ""00010"": 1, ""00011"": 1, ""00101"": 1, ""01000"": 1, ""10011"": 1, ""11000"": 1, ""11011"": 1, ""11100"": 2}",0.1,21,rigetti_ankaa_3-cmarquezb-qjob-t36byau9zzuyr8tf3k7n,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'00000': 1, '00010': 1, '00011': 1, '00101': 1, '01000': 1, '10011': 1, '11000': 1, '11011': 1, '11100': 2}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-t36byau9zzuyr8tf3k7n', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 3, 22, 40, 33), 'endedAt': datetime.datetime(2025, 9, 3, 22, 40, 35), 'executionDuration': 2000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-03 22:40:33,2025-09-03 22:40:35,30.9,2000.0,10.0,,,8.0,16.0,quantum
completed,23,5,23,"{""h"": 6, ""cx"": 5, ""y"": 4, ""barrier"": 4, ""s"": 2, ""x"": 2, ""sdg"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,6,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-i2yndd0ploso9kbg3ks9,"{""0"": 6, ""1"": 4}",0.6,23,rigetti_ankaa_3-cmarquezb-qjob-i2yndd0ploso9kbg3ks9,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'0': 6, '1': 4}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-i2yndd0ploso9kbg3ks9', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 3, 22, 41, 1), 'endedAt': datetime.datetime(2025, 9, 3, 22, 41, 3), 'executionDuration': 2000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-03 22:41:01,2025-09-03 22:41:03,,2000.0,10.0,,,4.0,17.0,quantum
completed,23,7,36,"{""h"": 12, ""cx"": 7, ""x"": 6, ""z"": 4, ""barrier"": 4, ""y"": 2, ""measure"": 2, ""s"": 1, ""cz"": 1, ""sdg"": 1}",5,2,0,0,False,False,2,10,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-vnxb2e4mluofs5wvj905,"{""00"": 2, ""01"": 1, ""10"": 3, ""11"": 4}",0.2,23,rigetti_ankaa_3-cmarquezb-qjob-vnxb2e4mluofs5wvj905,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'00': 2, '01': 1, '10': 3, '11': 4}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-vnxb2e4mluofs5wvj905', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 3, 22, 41, 23), 'endedAt': datetime.datetime(2025, 9, 3, 22, 41, 24), 'executionDuration': 1000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-03 22:41:23,2025-09-03 22:41:24,30.9,1000.0,10.0,,,5.0,17.0,quantum
completed,23,9,45,"{""h"": 10, ""cx"": 9, ""y"": 8, ""sdg"": 5, ""s"": 5, ""barrier"": 4, ""measure"": 3, ""z"": 2, ""x"": 2, ""cz"": 1}",6,3,0,0,False,False,3,12,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-31o287zgosrm03ildpjf,"{""000"": 3, ""001"": 1, ""101"": 1, ""110"": 1, ""111"": 4}",0.3,23,rigetti_ankaa_3-cmarquezb-qjob-31o287zgosrm03ildpjf,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'000': 3, '001': 1, '101': 1, '110': 1, '111': 4}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-31o287zgosrm03ildpjf', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 3, 22, 41, 45), 'endedAt': datetime.datetime(2025, 9, 3, 22, 41, 47), 'executionDuration': 2000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-03 22:41:45,2025-09-03 22:41:47,30.9,2000.0,10.0,,,6.0,17.0,quantum
completed,23,11,50,"{""h"": 14, ""cx"": 11, ""s"": 8, ""sdg"": 8, ""x"": 4, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,12,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-wlv1piqryqtbf2c1inzc,"{""0000"": 1, ""0001"": 2, ""0101"": 2, ""1100"": 1, ""1101"": 3, ""1110"": 1}",0.1,23,rigetti_ankaa_3-cmarquezb-qjob-wlv1piqryqtbf2c1inzc,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'0000': 1, '0001': 2, '0101': 2, '1100': 1, '1101': 3, '1110': 1}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-wlv1piqryqtbf2c1inzc', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 3, 22, 42, 9), 'endedAt': datetime.datetime(2025, 9, 3, 22, 42, 12), 'executionDuration': 3000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-03 22:42:09,2025-09-03 22:42:12,30.9,3000.0,10.0,,,7.0,17.0,quantum
completed,23,13,51,"{""h"": 20, ""cx"": 13, ""measure"": 5, ""s"": 4, ""sdg"": 4, ""barrier"": 4, ""y"": 2, ""x"": 2, ""cz"": 1}",8,5,0,0,False,False,5,10,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-tjhik7jv5mbhuj8u1jie,"{""00000"": 2, ""00001"": 1, ""00011"": 1, ""00111"": 1, ""01000"": 2, ""01100"": 1, ""01110"": 1, ""11111"": 1}",0.2,23,rigetti_ankaa_3-cmarquezb-qjob-tjhik7jv5mbhuj8u1jie,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'00000': 2, '00001': 1, '00011': 1, '00111': 1, '01000': 2, '01100': 1, '01110': 1, '11111': 1}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-tjhik7jv5mbhuj8u1jie', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 3, 22, 42, 36), 'endedAt': datetime.datetime(2025, 9, 3, 22, 42, 57), 'executionDuration': 21000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-03 22:42:36,2025-09-03 22:42:57,30.9,21000.0,10.0,,,8.0,17.0,quantum
completed,23,5,23,"{""cx"": 5, ""h"": 4, ""y"": 4, ""x"": 4, ""barrier"": 4, ""sdg"": 2, ""s"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,6,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-81u18d1c43ylx79ro4ds,"{""0"": 10}",1.0,23,rigetti_ankaa_3-cmarquezb-qjob-81u18d1c43ylx79ro4ds,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,{'0': 10},"{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-81u18d1c43ylx79ro4ds', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 3, 22, 43, 26), 'endedAt': datetime.datetime(2025, 9, 3, 22, 46, 36), 'executionDuration': 190000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-03 22:43:26,2025-09-03 22:46:36,30.9,190000.0,10.0,,,4.0,17.0,quantum
completed,23,7,36,"{""h"": 10, ""cx"": 7, ""y"": 6, ""z"": 4, ""barrier"": 4, ""sdg"": 2, ""x"": 2, ""s"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,10,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-97463xo2dylvl8bc2j7t,"{""00"": 5, ""01"": 1, ""10"": 2, ""11"": 2}",0.5,23,rigetti_ankaa_3-cmarquezb-qjob-97463xo2dylvl8bc2j7t,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'00': 5, '01': 1, '10': 2, '11': 2}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-97463xo2dylvl8bc2j7t', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 3, 22, 47, 6), 'endedAt': datetime.datetime(2025, 9, 3, 22, 50, 27), 'executionDuration': 201000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-03 22:47:06,2025-09-03 22:50:27,30.9,201000.0,10.0,,,5.0,17.0,quantum
completed,23,9,45,"{""h"": 14, ""cx"": 9, ""sdg"": 5, ""s"": 5, ""z"": 4, ""barrier"": 4, ""measure"": 3, ""x"": 2, ""y"": 2, ""cz"": 1}",6,3,0,0,False,False,3,12,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-11iw7u5pg9ax8c2j2f5n,"{""001"": 2, ""010"": 2, ""100"": 2, ""101"": 1, ""111"": 3}",0.0,23,rigetti_ankaa_3-cmarquezb-qjob-11iw7u5pg9ax8c2j2f5n,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'001': 2, '010': 2, '100': 2, '101': 1, '111': 3}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-11iw7u5pg9ax8c2j2f5n', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 3, 22, 50, 52), 'endedAt': datetime.datetime(2025, 9, 3, 22, 54, 7), 'executionDuration': 195000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-03 22:50:52,2025-09-03 22:54:07,30.9,195000.0,10.0,,,6.0,17.0,quantum
completed,23,11,50,"{""h"": 16, ""cx"": 11, ""z"": 6, ""y"": 6, ""barrier"": 4, ""measure"": 4, ""x"": 2, ""s"": 2, ""sdg"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-no5q8u1frbtaotul34pl,"{""0001"": 3, ""0010"": 1, ""0100"": 2, ""0101"": 1, ""0111"": 1, ""1011"": 1, ""1100"": 1}",0.0,23,rigetti_ankaa_3-cmarquezb-qjob-no5q8u1frbtaotul34pl,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'0001': 3, '0010': 1, '0100': 2, '0101': 1, '0111': 1, '1011': 1, '1100': 1}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-no5q8u1frbtaotul34pl', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 3, 22, 54, 56), 'endedAt': datetime.datetime(2025, 9, 3, 22, 55, 49), 'executionDuration': 53000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-03 22:54:56,2025-09-03 22:55:49,30.9,53000.0,10.0,,,7.0,17.0,quantum
completed,23,13,51,"{""h"": 14, ""cx"": 13, ""sdg"": 5, ""s"": 5, ""measure"": 5, ""y"": 4, ""barrier"": 4, ""z"": 2, ""x"": 2, ""cz"": 1}",8,5,0,0,False,False,5,10,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-4vkld2jgwrzkmnq22txr,"{""00010"": 2, ""00100"": 1, ""00101"": 1, ""00110"": 1, ""00111"": 1, ""01100"": 1, ""11000"": 2, ""11100"": 1}",0.0,23,rigetti_ankaa_3-cmarquezb-qjob-4vkld2jgwrzkmnq22txr,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'00010': 2, '00100': 1, '00101': 1, '00110': 1, '00111': 1, '01100': 1, '11000': 2, '11100': 1}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-4vkld2jgwrzkmnq22txr', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 3, 22, 56, 12), 'endedAt': datetime.datetime(2025, 9, 3, 22, 56, 15), 'executionDuration': 3000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-03 22:56:12,2025-09-03 22:56:15,30.9,3000.0,10.0,,,8.0,17.0,quantum
timeout,25,5,25,"{""h"": 8, ""cx"": 5, ""barrier"": 4, ""sdg"": 2, ""y"": 2, ""s"": 2, ""x"": 2, ""z"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,7,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-efl1bmi4sorzh9w6g9yc,"{""0"": 1024}",1.0,25,rigetti_ankaa_3-cmarquezb-qjob-efl1bmi4sorzh9w6g9yc,rigetti_ankaa_3,JobStatus.QUEUED,rigetti,qbraid,"{'0': 6, '1': 4}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-efl1bmi4sorzh9w6g9yc', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': 1, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 3, 22, 57, 2), 'endedAt': None, 'executionDuration': None}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <QUEUED: 'job is queued'>}",{},2025-09-03 22:57:02,,30.9,,10.0,1.0,,4.0,19.0,quantum
timeout,25,7,40,"{""h"": 12, ""x"": 8, ""cx"": 7, ""y"": 4, ""barrier"": 4, ""z"": 2, ""s"": 2, ""sdg"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,12,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-y5yomchjizkdqlpcjz2w,"{""00"": 1024}",1.0,25,rigetti_ankaa_3-cmarquezb-qjob-y5yomchjizkdqlpcjz2w,rigetti_ankaa_3,JobStatus.QUEUED,rigetti,qbraid,"{'00': 2, '01': 2, '10': 2, '11': 4}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-y5yomchjizkdqlpcjz2w', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': 1, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 3, 23, 13, 23), 'endedAt': None, 'executionDuration': None}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <QUEUED: 'job is queued'>}",{},2025-09-03 23:13:23,,30.9,,10.0,1.0,,5.0,19.0,quantum
completed,25,9,51,"{""h"": 12, ""y"": 10, ""cx"": 9, ""x"": 4, ""z"": 4, ""s"": 4, ""sdg"": 4, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,15,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-5o8ki5enuq75nyzandqi,"{""000"": 1, ""010"": 1, ""011"": 1, ""100"": 1, ""110"": 1, ""111"": 5}",0.1,25,rigetti_ankaa_3-cmarquezb-qjob-5o8ki5enuq75nyzandqi,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'000': 1, '010': 1, '011': 1, '100': 1, '110': 1, '111': 5}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-5o8ki5enuq75nyzandqi', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 3, 23, 23, 43), 'endedAt': datetime.datetime(2025, 9, 3, 23, 30, 14), 'executionDuration': 391000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-03 23:23:43,2025-09-03 23:30:14,30.9,391000.0,10.0,,,6.0,19.0,quantum
completed,25,11,58,"{""h"": 18, ""y"": 14, ""cx"": 11, ""x"": 4, ""barrier"": 4, ""measure"": 4, ""s"": 2, ""z"": 2, ""sdg"": 2, ""cz"": 1}",7,4,0,0,False,False,4,16,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-sp332a52o2eu149rrxa5,"{""0000"": 3, ""0001"": 1, ""0010"": 1, ""0101"": 1, ""0111"": 1, ""1100"": 1, ""1101"": 1, ""1111"": 1}",0.3,25,rigetti_ankaa_3-cmarquezb-qjob-sp332a52o2eu149rrxa5,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'0000': 3, '0001': 1, '0010': 1, '0101': 1, '0111': 1, '1100': 1, '1101': 1, '1111': 1}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-sp332a52o2eu149rrxa5', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 3, 23, 31, 45), 'endedAt': datetime.datetime(2025, 9, 3, 23, 31, 48), 'executionDuration': 3000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-03 23:31:45,2025-09-03 23:31:48,30.9,3000.0,10.0,,,7.0,19.0,quantum
completed,25,13,61,"{""h"": 14, ""cx"": 13, ""y"": 10, ""sdg"": 6, ""s"": 6, ""measure"": 5, ""x"": 4, ""barrier"": 4, ""z"": 2, ""cz"": 1}",8,5,0,0,False,False,5,15,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-pngbdykamxw399umpnt3,"{""00000"": 1, ""00001"": 1, ""00010"": 1, ""00100"": 1, ""01110"": 1, ""10100"": 1, ""10110"": 1, ""11000"": 2, ""11110"": 1}",0.1,25,rigetti_ankaa_3-cmarquezb-qjob-pngbdykamxw399umpnt3,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'00000': 1, '00001': 1, '00010': 1, '00100': 1, '01110': 1, '10100': 1, '10110': 1, '11000': 2, '11110': 1}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-pngbdykamxw399umpnt3', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 3, 23, 32, 11), 'endedAt': datetime.datetime(2025, 9, 3, 23, 32, 13), 'executionDuration': 2000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-03 23:32:11,2025-09-03 23:32:13,30.9,2000.0,10.0,,,8.0,19.0,quantum
completed,25,5,25,"{""h"": 6, ""cx"": 5, ""s"": 4, ""barrier"": 4, ""sdg"": 4, ""y"": 2, ""z"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,7,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-vnfl2zas91dj8mwauapi,"{""0"": 7, ""1"": 3}",0.7,25,rigetti_ankaa_3-cmarquezb-qjob-vnfl2zas91dj8mwauapi,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'0': 7, '1': 3}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-vnfl2zas91dj8mwauapi', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 3, 23, 32, 44), 'endedAt': datetime.datetime(2025, 9, 3, 23, 32, 45), 'executionDuration': 1000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-03 23:32:44,2025-09-03 23:32:45,30.9,1000.0,10.0,,,4.0,19.0,quantum
completed,25,7,40,"{""h"": 14, ""cx"": 7, ""x"": 6, ""z"": 4, ""barrier"": 4, ""s"": 3, ""sdg"": 3, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,12,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-745tac3skvsnlrwwei7p,"{""00"": 2, ""01"": 3, ""11"": 5}",0.2,25,rigetti_ankaa_3-cmarquezb-qjob-745tac3skvsnlrwwei7p,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'00': 2, '01': 3, '11': 5}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-745tac3skvsnlrwwei7p', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 3, 23, 33, 19), 'endedAt': datetime.datetime(2025, 9, 3, 23, 33, 23), 'executionDuration': 4000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-03 23:33:19,2025-09-03 23:33:23,30.9,4000.0,10.0,,,5.0,19.0,quantum
completed,25,9,51,"{""h"": 14, ""cx"": 9, ""x"": 8, ""s"": 6, ""sdg"": 6, ""z"": 4, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,15,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-yyotagtg22h0dai7ohef,"{""000"": 3, ""011"": 1, ""101"": 1, ""111"": 5}",0.3,25,rigetti_ankaa_3-cmarquezb-qjob-yyotagtg22h0dai7ohef,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'000': 3, '011': 1, '101': 1, '111': 5}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-yyotagtg22h0dai7ohef', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 3, 23, 33, 40), 'endedAt': datetime.datetime(2025, 9, 3, 23, 33, 42), 'executionDuration': 2000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-03 23:33:40,2025-09-03 23:33:42,30.9,2000.0,10.0,,,6.0,19.0,quantum
